movieId,title,genres,genre_set,vec,year,rating
853,Dingo (1991),Drama,"Set([""Drama""])","[0.23200951516628265, 0.26556167006492615, 0.2847321331501007, 0.5447046756744385, 0.14511516690254211, 0.426979660987854, 0.3378683626651764, 0.37037599086761475, 0.10041788220405579, 0.2903285026550293, 0.20772786438465118, 0.4686039090156555, 0.02171618677675724, 0.3518800139427185, 0.11778523772954941, 0.0015676040202379227, 0.24510779976844788, 0.28421857953071594, 0.21322138607501984, 0.3547302186489105, 0.18202722072601318, 0.38647332787513733, 0.26004326343536377, 0.23765617609024048, 0.9586899876594543]",1991,6.9
854,"Ballad of Narayama, The (Narayama Bushiko) (1958)",Drama,"Set([""Drama""])","[0.140567809343338, 0.2471390962600708, 0.33480578660964966, 0.2692922353744507, 0.08107958734035492, 0.2599485516548157, 0.2440185397863388, 0.5647725462913513, 0.04879822954535484, 0.4190674126148224, 0.240402489900589, 0.18635939061641693, 0.15046553313732147, 0.5360340476036072, 0.43239155411720276, 0.0, 0.1373066008090973, 0.44315749406814575, 0.5681213140487671, 0.24985869228839874, 0.0, 0.780600905418396, 0.3330966532230377, 0.14817610383033752, 0.8215826749801636]",1958,7.9
856,Mille bolle blu (1993),Comedy,"Set([""Comedy""])","[0.1436833143234253, 0.264719694852829, 0.11902455985546112, 0.4963435232639313, 0.1123158186674118, 0.40005213022232056, 0.39411720633506775, 0.4252086579799652, 0.056841157376766205, 0.4978383481502533, 0.1740000694990158, 0.1046418696641922, 0.2920345962047577, 0.1881788820028305, 0.38930192589759827, 0.20894964039325714, 0.08871307969093323, 0.38035646080970764, 0.28033962845802307, 0.2859909236431122, 0.0, 0.5054804086685181, 0.26843222975730896, 0.1736828237771988, 0.7653384804725647]",1993,6.6
858,"Godfather, The (1972)",Crime|Drama,"Set([""Drama"", ""Crime""])","[0.0908958688378334, 0.4640604257583618, 0.42232710123062134, 0.04608161374926567, 0.09533139318227768, 0.0, 0.3318895101547241, 0.2340305745601654, 0.004982727114111185, 0.2646750211715698, 0.07731010764837265, 0.6990936398506165, 0.4716455340385437, 0.6279792189598083, 0.6325901746749878, 0.1900770366191864, 0.0, 0.08104432374238968, 0.1830260455608368, 0.07148963958024979, 0.27075743675231934, 0.7157058715820312, 0.21359722316265106, 0.07917790114879608, 1.0856541395187378]",1972,9.2
860,"Maybe, Maybe Not (Bewegte Mann, Der) (1994)",Comedy,"Set([""Comedy""])","[0.006733771879225969, 0.0, 0.2563343942165375, 0.30860695242881775, 0.15423394739627838, 0.14551012217998505, 0.43935224413871765, 0.24494703114032745, 0.025555958971381187, 0.3837609887123108, 0.08012938499450684, 0.1829552799463272, 0.2247568964958191, 0.268877774477005, 0.7271947860717773, 0.18365198373794556, 0.07818623632192612, 0.5332962274551392, 0.15315839648246765, 0.11393652111291885, 0.0, 0.491197794675827, 0.0, 0.05496879294514656, 0.9883482456207275]",1994,6.5
861,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992),Action|Comedy|Crime|Thriller,"Set([""Thriller"", ""Comedy"", ""Crime"", ""Action""])","[0.10287810862064362, 0.20241095125675201, 0.15304788947105408, 0.03555607795715332, 0.004730557091534138, 0.34104079008102417, 0.0, 0.3173348903656006, 0.02842560037970543, 0.6171653866767883, 0.05811873450875282, 0.08895649015903473, 0.3741666376590729, 0.3834918141365051, 0.6496023535728455, 0.12178732454776764, 0.13130474090576172, 0.13770446181297302, 0.2599151134490967, 0.049698472023010254, 0.36568132042884827, 0.036978837102651596, 0.09671737998723984, 0.11090585589408875, 1.0266510248184204]",1992,6.9
862,Manny & Lo (1996),Drama,"Set([""Drama""])","[0.06189238280057907, 0.23543967306613922, 0.3149115741252899, 0.3107723891735077, 0.3226531744003296, 0.19022707641124725, 0.3693268299102783, 0.2820017635822296, 0.03231481462717056, 0.44266337156295776, 0.09612370282411575, 0.05577074736356735, 0.338374525308609, 0.18520377576351166, 0.7060708403587341, 0.1874682456254959, 0.07478046417236328, 0.437146931886673, 0.29109740257263184, 0.1667695790529251, 0.04532991349697113, 0.5439040660858154, 0.14211226999759674, 0.08326473087072372, 0.7945175766944885]",1996,6.6
864,"Wife, The (1995)",Comedy|Drama,"Set([""Comedy"", ""Drama""])","[0.14533953368663788, 0.2951842248439789, 0.14172759652137756, 0.3366820812225342, 0.19689486920833588, 0.2577909827232361, 0.5363298058509827, 0.611128568649292, 0.0559161975979805, 0.723668098449707, 0.21220070123672485, 0.0716564729809761, 0.6365633010864258, 0.2392929345369339, 0.5962913036346436, 0.2490544468164444, 0.0, 0.03904743120074272, 0.45137593150138855, 0.23910415172576904, 0.04896264523267746, 0.5495404005050659, 0.46391594409942627, 0.16979049146175385, 0.34167492389678955]",1995,6.7
865,Small Faces (1996),Drama,"Set([""Drama""])","[0.16831395030021667, 0.3687158226966858, 0.05230027064681053, 0.29272499680519104, 0.0, 0.21406196057796478, 0.39289507269859314, 0.4365331530570984, 0.01946871541440487, 0.5542886257171631, 0.11680015176534653, 0.43757662177085876, 0.7248125672340393, 0.29265058040618896, 0.24136030673980713, 0.11876419931650162, 0.0, 0.21473024785518646, 0.2134362906217575, 0.17575523257255554, 0.19223658740520477, 0.6015051007270813, 0.28392085433006287, 0.10374390333890915, 0.7000821828842163]",1996,7.0
866,Bound (1996),Crime|Drama|Romance|Thriller,"Set([""Thriller"", ""Romance"", ""Drama"", ""Crime""])","[0.08791626989841461, 0.3484034240245819, 0.2852681875228882, 0.12928888201713562, 0.20287519693374634, 0.14867380261421204, 0.2128876894712448, 0.2836824357509613, 0.011367414146661758, 0.46006256341934204, 0.04014628380537033, 0.3313685357570648, 0.524504542350769, 0.25687098503112793, 0.4985463619232178, 0.10544698685407639, 0.06280481815338135, 0.31813669204711914, 0.2536322772502899, 0.07495341449975967, 0.1457308977842331, 0.5007706880569458, 0.13594932854175568, 0.06454286724328995, 1.013911247253418]",1996,7.3
867,Carpool (1996),Comedy|Crime,"Set([""Comedy"", ""Crime""])","[0.0, 0.40812718868255615, 0.0, 0.16629824042320251, 0.5284931063652039, 0.7085493206977844, 0.06293047219514847, 0.0, 0.05310075357556343, 0.19822251796722412, 0.029469402506947517, 0.0, 0.21158647537231445, 0.0, 0.3701941967010498, 0.5764883756637573, 0.0673053041100502, 0.24673108756542206, 0.011722106486558914, 0.08670208603143692, 0.5378613471984863, 0.0, 0.0, 0.0052111404947936535, 0.3810493052005768]",1996,5.0
868,Death in Brunswick (1991),Comedy,"Set([""Comedy""])","[0.055808596312999725, 0.011548502370715141, 0.13196387887001038, 0.09132973849773407, 0.009513552300632, 0.23373468220233917, 0.23148676753044128, 0.36292627453804016, 0.029754143208265305, 0.43407389521598816, 0.11679434031248093, 0.06820785254240036, 0.34257492423057556, 0.41517946124076843, 0.8019734621047974, 0.0006448460044339299, 0.1040230244398117, 0.321879118680954, 0.2604159116744995, 0.11077425628900528, 0.13302382826805115, 0.44497328996658325, 0.1610838621854782, 0.10993243753910065, 0.7803610563278198]",1990,6.5
869,Kansas City (1996),Crime|Drama|Musical|Thriller,"Set([""Thriller"", ""Drama"", ""Crime"", ""Musical""])","[0.0974627435207367, 0.1743333637714386, 0.15244215726852417, 0.3282124698162079, 0.3054959774017334, 0.279617577791214, 0.3090362548828125, 0.38900190591812134, 0.04064999520778656, 0.35433849692344666, 0.15720009803771973, 0.13565565645694733, 0.38733184337615967, 0.23197650909423828, 0.47355619072914124, 0.15385766327381134, 0.12918870151042938, 0.4291425049304962, 0.3266565501689911, 0.22041699290275574, 0.0, 0.46586138010025024, 0.25636011362075806, 0.13402998447418213, 0.6182929277420044]",1996,6.4
870,Gone Fishin' (1997),Comedy,"Set([""Comedy""])","[0.08530625700950623, 0.09301044791936874, 0.0, 0.16159358620643616, 0.49576622247695923, 0.7553359866142273, 0.2744957208633423, 0.16829486191272736, 0.10053353756666183, 0.10957237333059311, 0.1495877355337143, 0.0, 0.24849627912044525, 0.12130211293697357, 0.18533512949943542, 0.4585169553756714, 0.13661886751651764, 0.3766069710254669, 0.09584394097328186, 0.16492490470409393, 0.557998776435852, 0.0, 0.15448546409606934, 0.09787731617689133, 0.3713056445121765]",1997,4.9
871,Lover's Knot (1996),Comedy,"Set([""Comedy""])","[0.11163802444934845, 0.2865181267261505, 0.0, 0.4744844436645508, 0.028315167874097824, 0.8464751243591309, 0.41233158111572266, 0.33182981610298157, 0.0, 0.6214193105697632, 0.010961700230836868, 0.2932509481906891, 0.5614553093910217, 0.0043245707638561726, 0.09269136935472488, 0.11803025752305984, 0.16972161829471588, 0.4891766905784607, 0.13570968806743622, 0.24838660657405853, 0.1554183065891266, 0.3341238498687744, 0.18334335088729858, 0.19181059300899506, 0.6816204190254211]",1996,4.4
872,Vive L'Amour (Ai qing wan sui) (1994),Drama,"Set([""Drama""])","[0.0970635861158371, 0.0, 0.022058123722672462, 0.25413042306900024, 0.0, 0.0, 0.4267784357070923, 0.7147913575172424, 0.0036172568798065186, 0.5975465178489685, 0.19700400531291962, 0.2700076103210449, 0.6719350218772888, 0.6090706586837769, 0.240067720413208, 0.0, 0.0, 0.10726657509803772, 0.6381120085716248, 0.3351893126964569, 0.0, 0.8600727915763855, 0.5281038880348206, 0.3226175606250763, 0.5451566576957703]",1994,7.4
874,Killer: A Journal of Murder (1995),Crime|Drama,"Set([""Drama"", ""Crime""])","[0.07564262300729752, 0.4917909502983093, 0.0, 0.14264348149299622, 0.26013490557670593, 0.5323781967163086, 0.3235724866390228, 0.05393117293715477, 0.014282504096627235, 0.34092891216278076, 0.008997674100100994, 0.19384430348873138, 0.7123239040374756, 0.04351126402616501, 0.269231915473938, 0.2528192698955536, 0.136735737323761, 0.39560073614120483, 0.029399167746305466, 0.10258865356445312, 0.5696634650230408, 0.4313534200191498, 0.07598023116588593, 0.025270801037549973, 0.6053057312965393]",1995,6.3
875,Nothing to Lose (1994),Action|Crime|Drama,"Set([""Drama"", ""Crime"", ""Action""])","[0.029842304065823555, 0.21577559411525726, 0.17479510605335236, 0.03748912736773491, 0.3492923974990845, 0.24788998067378998, 0.3223903477191925, 0.05084317922592163, 0.022569475695490837, 0.375556617975235, 0.014566274359822273, 0.1613052636384964, 0.3369898498058319, 0.16677479445934296, 0.7763658761978149, 0.3874081075191498, 0.08985535055398941, 0.24194519221782684, 0.0657259151339531, 0.015720760449767113, 0.5805084109306335, 0.08368824422359467, 0.013458015397191048, 0.015792546793818474, 0.7985783815383911]",1994,6.0
876,Supercop 2 (Project S) (Chao ji ji hua) (1993),Action|Comedy|Crime|Thriller,"Set([""Thriller"", ""Comedy"", ""Crime"", ""Action""])","[0.23916424810886383, 0.020662831142544746, 0.009890036657452583, 0.043855033814907074, 0.0, 0.6349155306816101, 0.0, 0.4032236933708191, 0.04424283280968666, 0.8126314878463745, 0.051220983266830444, 0.04096878319978714, 0.3588486611843109, 0.32616111636161804, 0.4721358120441437, 0.1476314514875412, 0.24776868522167206, 0.14235249161720276, 0.2550155222415924, 0.03974507376551628, 0.5792251229286194, 0.0, 0.06334313005208969, 0.16630898416042328, 0.5510083436965942]",1993,6.1
877,Girls Town (1996),Comedy|Drama,"Set([""Comedy"", ""Drama""])","[0.0, 0.1578357070684433, 0.14441688358783722, 0.29899322986602783, 0.29103711247444153, 0.24254238605499268, 0.4064224362373352, 0.26152360439300537, 0.012537396512925625, 0.5622103810310364, 0.04751230776309967, 0.0, 0.342993825674057, 0.07641641795635223, 0.8503165245056152, 0.018526514992117882, 0.015365534462034702, 0.408281534910202, 0.3038424849510193, 0.17808687686920166, 0.0, 0.6991167664527893, 0.037716541439294815, 0.010433025658130646, 0.5431674718856812]",1996,6.2
879,"Relic, The (1997)",Horror|Thriller,"Set([""Thriller"", ""Horror""])","[0.1046479269862175, 0.381853312253952, 0.05162552371621132, 0.14348101615905762, 0.2984168529510498, 0.4384901821613312, 0.0, 0.12901444733142853, 0.028847379609942436, 0.12004049867391586, 0.03551235422492027, 0.18240995705127716, 0.3428407311439514, 0.006163335870951414, 0.25388088822364807, 0.3531411290168762, 0.17825573682785034, 0.36383718252182007, 0.09069419652223587, 0.07250429689884186, 0.5637047290802002, 0.0, 0.01902819238603115, 0.053527869284152985, 0.8810155987739563]",1997,5.8
880,"Island of Dr. Moreau, The (1996)",Sci-Fi|Thriller,"Set([""Sci-Fi"", ""Thriller""])","[0.08367140591144562, 0.22142764925956726, 0.0, 0.018399355933070183, 0.4352073073387146, 0.5303856134414673, 0.14598146080970764, 0.23289771378040314, 0.027246225625276566, 0.10171566158533096, 0.06318536400794983, 0.0, 0.7211806178092957, 0.02218940109014511, 0.1993015557527542, 0.09858370572328568, 0.19320550560951233, 0.24570633471012115, 0.1448294073343277, 0.0717286616563797, 0.32949724793434143, 0.049214042723178864, 0.1229267418384552, 0.06122775003314018, 0.637127697467804]",1996,4.5
881,First Kid (1996),Children|Comedy,"Set([""Comedy"", ""Children""])","[0.03540128841996193, 0.43970930576324463, 0.0903109535574913, 0.19912731647491455, 0.5173086524009705, 0.7416265606880188, 0.013113604858517647, 0.023757832124829292, 0.0974634513258934, 0.010241732001304626, 0.09137993305921555, 0.0, 0.0, 0.0, 0.5582581758499146, 0.47474223375320435, 0.2505771815776825, 0.39335939288139343, 0.12418031692504883, 0.11394745856523514, 0.41087958216667175, 0.0, 0.007212444208562374, 0.05964255705475807, 0.5567136406898499]",1996,5.2
882,"Trigger Effect, The (1996)",Drama|Thriller,"Set([""Thriller"", ""Drama""])","[0.09478943794965744, 0.32925692200660706, 0.0, 0.41088682413101196, 0.33692681789398193, 0.35378298163414, 0.2716211974620819, 0.2449236363172531, 0.04097598418593407, 0.3355627954006195, 0.11900857836008072, 0.18399228155612946, 0.4743324816226959, 0.16514161229133606, 0.3471587598323822, 0.23083209991455078, 0.11599308997392654, 0.3361477255821228, 0.16749811172485352, 0.21423690021038055, 0.2585955262184143, 0.26047253608703613, 0.13122710585594177, 0.10059041529893875, 0.7143221497535706]",1996,5.7
884,Sweet Nothing (1996),Drama,"Set([""Drama""])","[0.1198519617319107, 0.8479117155075073, 0.0, 0.5500207543373108, 0.2804054617881775, 0.44201236963272095, 0.244181290268898, 0.14620916545391083, 0.03543814644217491, 0.7458304762840271, 0.031643833965063095, 0.11926218122243881, 0.2971806526184082, 0.0, 0.490328311920166, 0.026936465874314308, 0.10811756551265717, 0.19906699657440186, 0.27952536940574646, 0.3215773105621338, 0.1125333234667778, 0.4251481592655182, 0.12489710748195648, 0.090569406747818, 0.6209649443626404]",1995,5.9
885,Bogus (1996),Children|Drama|Fantasy,"Set([""Children"", ""Fantasy"", ""Drama""])","[0.01972532458603382, 0.30621084570884705, 0.08400416374206543, 0.3626076579093933, 0.7581777572631836, 0.6176475882530212, 0.17796280980110168, 0.058505985885858536, 0.07594611495733261, 0.09709767252206802, 0.10507290065288544, 0.0, 0.07590183615684509, 0.014971960335969925, 0.5080374479293823, 0.3043396770954132, 0.23499660193920135, 0.5253623127937317, 0.14749576151371002, 0.1994861364364624, 0.15018104016780853, 0.042483266443014145, 0.022683124989271164, 0.07455895096063614, 0.509098470211029]",1996,5.4
886,Bulletproof (1996),Action|Comedy|Crime,"Set([""Comedy"", ""Crime"", ""Action""])","[0.0, 0.23615290224552155, 0.0, 0.23597003519535065, 0.3323647081851959, 0.48381829261779785, 0.2281774878501892, 0.0, 0.027751870453357697, 0.30306413769721985, 0.0281874667853117, 0.05772607773542404, 0.5072360038757324, 0.02397935651242733, 0.4700091779232025, 0.4608583450317383, 0.10865168273448944, 0.25049450993537903, 0.006146715953946114, 0.11664363741874695, 0.6152983903884888, 0.016701754182577133, 0.0, 0.007815085351467133, 0.7093537449836731]",1996,5.8
888,Land Before Time III: The Time of the Great Giving (1995),Adventure|Animation|Children|Musical,"Set([""Children"", ""Animation"", ""Adventure"", ""Musical""])","[0.1534905582666397, 0.7149012684822083, 0.15658792853355408, 0.033546049147844315, 0.5330794453620911, 0.5984861254692078, 0.0, 0.1699465811252594, 0.10092093050479889, 0.0, 0.11481497436761856, 0.06219535693526268, 0.017695920541882515, 0.00510494876652956, 0.4412249028682709, 0.19661904871463776, 0.4368486702442169, 0.4349822700023651, 0.23746192455291748, 0.06821506470441818, 0.4128274917602539, 0.0, 0.05946183577179909, 0.08642038702964783, 0.2693043053150177]",1995,5.7
889,1-900 (06) (1994),Drama|Romance,"Set([""Romance"", ""Drama""])","[0.0, 0.5854929089546204, 0.0, 0.6278109550476074, 0.3048478066921234, 0.4172293543815613, 0.18003661930561066, 0.23835988342761993, 0.08088486641645432, 0.6577187180519104, 0.12448186427354813, 0.0, 0.45227694511413574, 0.0, 0.25287726521492004, 0.0, 0.0, 0.24126148223876953, 0.16525384783744812, 0.3971114754676819, 0.0, 0.5806108117103577, 0.09802110493183136, 0.14695873856544495, 0.8388757705688477]",1994,6.2
891,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995),Horror|Thriller,"Set([""Thriller"", ""Horror""])","[0.10837536305189133, 0.4532151520252228, 0.0, 0.0, 0.0963304340839386, 0.4736255407333374, 0.0, 0.07476980984210968, 0.0, 0.0, 0.0, 0.3991100490093231, 0.8967795372009277, 0.0, 0.07147455960512161, 0.5151378512382507, 0.2933957874774933, 0.5735833644866943, 0.03195321187376976, 0.07146308571100235, 0.49847355484962463, 0.0, 0.0, 0.0, 0.438266783952713]",1995,4.9
892,Twelfth Night (1996),Comedy|Drama|Romance,"Set([""Comedy"", ""Romance"", ""Drama""])","[0.011967609636485577, 0.08148788660764694, 0.48274728655815125, 0.24297329783439636, 0.4560288190841675, 0.20406468212604523, 0.359332799911499, 0.20809930562973022, 0.04367966577410698, 0.3809964060783386, 0.10180763155221939, 0.11168263107538223, 0.13584962487220764, 0.31681573390960693, 0.7639238834381104, 0.12933926284313202, 0.062421198934316635, 0.35728874802589417, 0.29730650782585144, 0.14954115450382233, 0.0016899504698812962, 0.3480343222618103, 0.12237835675477982, 0.09074844419956207, 0.9538193941116333]",1996,7.2
