movieId,title,genres,genre_set,vec,year,rating
760,Stalingrad (1993),Drama|War,"Set([""War"", ""Drama""])","[0.09211623668670654, 0.14996816217899323, 0.23862658441066742, 0.09812943637371063, 0.20011509954929352, 0.09919679909944534, 0.41696736216545105, 0.34198710322380066, 0.030787603929638863, 0.2885551154613495, 0.1037760078907013, 0.38949087262153625, 0.484190970659256, 0.48427814245224, 0.4590548872947693, 0.1080651581287384, 0.03814806416630745, 0.23746798932552338, 0.14744256436824799, 0.08162097632884979, 0.1369786411523819, 0.5110242366790771, 0.15414230525493622, 0.08077824115753174, 1.0431698560714722]",1993,7.5
761,"Phantom, The (1996)",Action|Adventure,"Set([""Action"", ""Adventure""])","[0.09344980865716934, 0.2562849819660187, 0.16420812904834747, 0.0, 0.3183991014957428, 0.523827850818634, 0.0, 0.16866318881511688, 0.06647516787052155, 0.2094227373600006, 0.061899226158857346, 0.0, 0.07910630106925964, 0.08909672498703003, 0.44863778352737427, 0.11237026005983353, 0.2156253457069397, 0.2898435592651367, 0.1960318386554718, 0.0, 0.3272707760334015, 0.0, 0.059573590755462646, 0.0911625400185585, 0.9045771360397339]",2017,7.5
762,Striptease (1996),Comedy|Crime,"Set([""Comedy"", ""Crime""])","[0.0, 0.45301803946495056, 0.0, 0.0748041421175003, 0.4346473217010498, 0.6071452498435974, 0.02899567224085331, 0.0, 0.027715720236301422, 0.16628511250019073, 0.0027088592760264874, 0.0, 0.4349919855594635, 0.0, 0.09913132339715958, 0.3403623700141907, 0.03319377452135086, 0.1396861970424652, 0.04444394260644913, 0.07710998505353928, 0.6392362713813782, 0.010079899802803993, 0.015011410228908062, 0.008863173425197601, 0.6615104079246521]",1996,4.5
763,"Last of the High Kings, The (a.k.a. Summer Fling) (1996)",Comedy|Drama,"Set([""Comedy"", ""Drama""])","[0.0, 0.25273191928863525, 0.0, 0.29440781474113464, 0.3395233452320099, 0.536406934261322, 0.378872275352478, 0.0, 0.01873958483338356, 0.5928026437759399, 0.010162461549043655, 0.0, 0.4701484441757202, 0.05448119342327118, 0.4750552773475647, 0.19892828166484833, 0.0, 0.11036087572574615, 0.037022680044174194, 0.13177073001861572, 0.04711943864822388, 0.13925503194332123, 0.0, 0.015328923240303993, 1.060880184173584]",1996,6.1
764,Heavy (1995),Drama|Romance,"Set([""Romance"", ""Drama""])","[0.10366611927747726, 0.3525383770465851, 0.2053057849407196, 0.20482565462589264, 0.21085400879383087, 0.17828793823719025, 0.28793659806251526, 0.4063780605792999, 0.019898606464266777, 0.35406792163848877, 0.11173847317695618, 0.2618274390697479, 0.5297068953514099, 0.29488304257392883, 0.448437362909317, 0.17172935605049133, 0.07155259698629379, 0.3250015079975128, 0.2972337305545807, 0.12643061578273773, 0.08516864478588104, 0.6006851196289062, 0.26018625497817993, 0.11003885418176651, 0.6648704409599304]",1995,6.9
765,Jack (1996),Comedy|Drama,"Set([""Comedy"", ""Drama""])","[0.006417813245207071, 0.42328009009361267, 0.0, 0.049104634672403336, 0.7132880091667175, 0.3842114508152008, 0.2590320408344269, 0.016896283254027367, 0.020214024931192398, 0.0, 0.0037602907977998257, 0.011453179642558098, 0.343204528093338, 0.0, 0.6705621480941772, 0.31918397545814514, 0.14707805216312408, 0.26575759053230286, 0.04181009903550148, 0.0370776392519474, 0.4124259948730469, 0.049256421625614166, 0.0, 0.0, 0.6498299837112427]",1996,5.8
766,I Shot Andy Warhol (1996),Drama,"Set([""Drama""])","[0.1091364249587059, 0.35193026065826416, 0.14853991568088531, 0.1673634946346283, 0.2002146691083908, 0.1552719920873642, 0.24521449208259583, 0.4806489944458008, 0.011648316867649555, 0.44744056463241577, 0.07866529375314713, 0.19685791432857513, 0.6138487458229065, 0.22170975804328918, 0.4813143014907837, 0.04391458258032799, 0.08512918651103973, 0.28148794174194336, 0.4454296827316284, 0.19958093762397766, 0.0, 0.6032692790031433, 0.21562054753303528, 0.08565881848335266, 0.6807851791381836]",1996,6.6
767,"Grass Harp, The (1995)",Comedy|Drama,"Set([""Comedy"", ""Drama""])","[0.00945284403860569, 0.19978639483451843, 0.31696391105651855, 0.39015722274780273, 0.5009689927101135, 0.25030913949012756, 0.5034587383270264, 0.2612650990486145, 0.03414271026849747, 0.37185990810394287, 0.11672694236040115, 0.13640719652175903, 0.25013837218284607, 0.09698724001646042, 0.5212646126747131, 0.14657406508922577, 0.14764711260795593, 0.5896037817001343, 0.3719215989112854, 0.2122505158185959, 0.0, 0.44209256768226624, 0.08953779935836792, 0.09446516633033752, 0.7539905309677124]",1995,7.0
769,Marlene Dietrich: Shadow and Light (1996),Documentary,"Set([""Documentary""])","[0.17278242111206055, 0.5534384846687317, 0.585456371307373, 0.1935485303401947, 0.32631176710128784, 0.22574208676815033, 0.15351806581020355, 0.4638971984386444, 0.03975700959563255, 0.3595733940601349, 0.1623886227607727, 0.22233277559280396, 0.23824983835220337, 0.32654890418052673, 0.531383216381073, 0.2141120433807373, 0.06705983728170395, 0.4715644419193268, 0.47586265206336975, 0.14166051149368286, 0.06648343056440353, 0.5902214050292969, 0.29516661167144775, 0.1668388694524765, 0.5822625756263733]",1996,7.1
771,"Life Is Rosy (a.k.a. Life Is Beautiful) (Vie est belle, La) (1987)",Comedy|Drama,"Set([""Comedy"", ""Drama""])","[0.023948127403855324, 0.0, 0.2542903423309326, 0.25108835101127625, 0.20774167776107788, 0.25603318214416504, 0.9119164943695068, 0.5494754314422607, 0.07531298696994781, 0.4973825216293335, 0.2080632597208023, 0.0, 0.2507695257663727, 0.5575180649757385, 0.6395584344863892, 0.0, 0.1684178113937378, 0.3223731517791748, 0.4603903889656067, 0.20039373636245728, 0.06745099276304245, 0.6782025694847107, 0.1995709389448166, 0.13841678202152252, 0.4910687506198883]",1987,7.0
775,Spirits of the Dead (1968),Horror|Mystery,"Set([""Mystery"", ""Horror""])","[0.07372672110795975, 0.375355988740921, 0.0, 0.2547093629837036, 0.1559474915266037, 0.3618980944156647, 0.25666099786758423, 0.5778635740280151, 0.0, 0.41879576444625854, 0.17644834518432617, 0.22721855342388153, 0.6616734266281128, 0.26782867312431335, 0.15672186017036438, 0.006675100419670343, 0.13623124361038208, 0.44122716784477234, 0.5354995131492615, 0.2229757308959961, 0.15307237207889557, 0.4991307258605957, 0.38920921087265015, 0.2150368094444275, 0.46727481484413147]",1968,6.6
778,Trainspotting (1996),Comedy|Crime|Drama,"Set([""Comedy"", ""Drama"", ""Crime""])","[0.04272232949733734, 0.21933633089065552, 0.09819245338439941, 0.05954105779528618, 0.15495918691158295, 0.07939364016056061, 0.42643582820892334, 0.31478047370910645, 0.0, 0.4882780909538269, 0.023359593003988266, 0.419686883687973, 0.8423199653625488, 0.4139297902584076, 0.6908727288246155, 0.0037256290670484304, 0.03690295293927193, 0.09944455325603485, 0.22501346468925476, 0.06348051130771637, 0.11834221333265305, 0.6652562022209167, 0.15577083826065063, 0.04943079873919487, 0.8785051703453064]",1996,8.1
779,'Til There Was You (1997),Drama|Romance,"Set([""Romance"", ""Drama""])","[0.054600879549980164, 0.11020568013191223, 0.0, 0.33288416266441345, 0.6524582505226135, 0.5182948112487793, 0.3185665011405945, 0.1510881632566452, 0.09651631116867065, 0.29837673902511597, 0.1368909776210785, 0.0, 0.1587425172328949, 0.09794788062572479, 0.43154415488243103, 0.30670487880706787, 0.08053205907344818, 0.4390919506549835, 0.10014276951551437, 0.2146301120519638, 0.16491132974624634, 0.0030029513873159885, 0.11110818386077881, 0.08677949011325836, 0.7277474999427795]",1997,4.8
780,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller,"Set([""Sci-Fi"", ""Thriller"", ""Action"", ""Adventure""])","[0.0025841612368822098, 0.2914256751537323, 0.0942050963640213, 0.0, 0.45038148760795593, 0.29802319407463074, 0.04926195740699768, 0.0, 0.019877387210726738, 0.025283779948949814, 0.0, 0.1764775961637497, 0.16512155532836914, 0.0, 0.6552916765213013, 0.2480117231607437, 0.1099984273314476, 0.14485660195350647, 0.0, 0.0, 0.7855571508407593, 0.0, 0.0, 0.0, 1.13508141040802]",1996,7.0
781,Stealing Beauty (1996),Drama,"Set([""Drama""])","[0.015376935712993145, 0.18164528906345367, 0.20371639728546143, 0.13059189915657043, 0.552391529083252, 0.2012391984462738, 0.5673642754554749, 0.23082488775253296, 0.008862684480845928, 0.3133772611618042, 0.05950015038251877, 0.07521069049835205, 0.5082681179046631, 0.1564222127199173, 0.530231773853302, 0.17992517352104187, 0.03434985503554344, 0.4198642373085022, 0.23244830965995789, 0.1410648077726364, 0.0, 0.5510302186012268, 0.19812647998332977, 0.04885886609554291, 0.7460551857948303]",1996,6.6
782,"Fan, The (1996)",Drama|Thriller,"Set([""Thriller"", ""Drama""])","[0.05166703462600708, 0.3910137116909027, 0.0, 0.0686967596411705, 0.4636200964450836, 0.3339678943157196, 0.24794316291809082, 0.06424279510974884, 0.02187156118452549, 0.128764808177948, 0.027236321941018105, 0.11924974620342255, 0.5128925442695618, 0.055390797555446625, 0.3226362466812134, 0.34169766306877136, 0.08953437954187393, 0.27218765020370483, 0.05631733685731888, 0.04849085956811905, 0.5087540745735168, 0.18729521334171295, 0.054635364562273026, 0.015962526202201843, 0.721116304397583]",2007,8.1
783,"Hunchback of Notre Dame, The (1996)",Animation|Children|Drama|Musical|Romance,"Set([""Romance"", ""Children"", ""Drama"", ""Animation"", ""Musical""])","[0.07839182764291763, 0.6319707632064819, 0.25997844338417053, 0.03638361394405365, 0.6358386278152466, 0.13059473037719727, 0.0, 0.13837122917175293, 0.0245914775878191, 0.0, 0.03776164352893829, 0.19699399173259735, 0.20040445029735565, 0.06497878581285477, 0.8549107909202576, 0.0, 0.14090965688228607, 0.24522614479064941, 0.3165881037712097, 0.05980919674038887, 0.1534314751625061, 0.06521959602832794, 0.07029508799314499, 0.05675793066620827, 0.7901068329811096]",1996,6.9
784,"Cable Guy, The (1996)",Comedy|Thriller,"Set([""Thriller"", ""Comedy""])","[0.1374281644821167, 0.39948922395706177, 0.0, 0.04128965362906456, 0.013118363916873932, 0.20545418560504913, 0.08291146904230118, 0.19967451691627502, 0.007484307046979666, 0.4804590344429016, 0.04674343019723892, 0.23581723868846893, 0.6207202076911926, 0.2107040137052536, 0.5532851815223694, 0.1959531158208847, 0.05089143291115761, 0.04992144927382469, 0.14631903171539307, 0.030768057331442833, 0.6487844586372375, 0.19380256533622742, 0.16683432459831238, 0.04022723063826561, 0.3899399936199188]",1996,6.1
785,Kingpin (1996),Comedy,"Set([""Comedy""])","[0.11828899383544922, 0.40075916051864624, 0.045464906841516495, 0.026254944503307343, 0.0, 0.06938888132572174, 0.07131586223840714, 0.16413980722427368, 0.005258304998278618, 0.5033730268478394, 0.032234255224466324, 0.43231114745140076, 0.6701785326004028, 0.3785267472267151, 0.6232341527938843, 0.38526540994644165, 0.004268958233296871, 0.009207113645970821, 0.06468690186738968, 0.036160651594400406, 0.5649980306625366, 0.27976295351982117, 0.09241633117198944, 0.02477632462978363, 0.6186118721961975]",1996,6.9
786,Eraser (1996),Action|Drama|Thriller,"Set([""Thriller"", ""Drama"", ""Action""])","[0.057967353612184525, 0.4710298478603363, 0.11388475447893143, 0.017043039202690125, 0.36414480209350586, 0.3428462743759155, 0.0, 0.006614493206143379, 0.03531482443213463, 0.07068741321563721, 0.02003626897931099, 0.03417993709445, 0.19918963313102722, 0.05840962380170822, 0.3443673849105835, 0.3405866026878357, 0.08171940594911575, 0.21716468036174774, 0.05402037873864174, 0.021415043622255325, 0.6799361705780029, 0.0, 0.0025316362734884024, 0.028026720508933067, 1.0956692695617676]",1996,6.1
787,"Gate of Heavenly Peace, The (1995)",Documentary,"Set([""Documentary""])","[0.15187709033489227, 0.24929901957511902, 0.7490899562835693, 0.039156731218099594, 0.06261792778968811, 0.0, 0.41205939650535583, 0.5656640529632568, 0.0, 0.6392326354980469, 0.14302890002727509, 0.5309798717498779, 0.04317913576960564, 0.7735325694084167, 0.5456865429878235, 0.06595645844936371, 0.0028270643670111895, 0.40221071243286133, 0.475612998008728, 0.010648055002093315, 0.0, 0.7906582951545715, 0.2528218924999237, 0.09399612993001938, 0.5842308402061462]",1995,8.8
788,"Nutty Professor, The (1996)",Comedy|Fantasy|Romance|Sci-Fi,"Set([""Sci-Fi"", ""Comedy"", ""Romance"", ""Fantasy""])","[0.0765640065073967, 0.7695716619491577, 0.07053688913583755, 0.09069644659757614, 0.04763345792889595, 0.18323765695095062, 0.0, 0.0, 0.009587925858795643, 0.21476037800312042, 0.0183545108884573, 0.0873466357588768, 0.22381795942783356, 0.10140906274318695, 0.6633538007736206, 0.4598625600337982, 0.02268177457153797, 0.15153397619724274, 0.11766263842582703, 0.0714123472571373, 0.6782914996147156, 0.05497637018561363, 0.003458538558334112, 0.025354815647006035, 0.6597707867622375]",1996,5.6
790,"Unforgettable Summer, An (Un été inoubliable) (1994)",Drama,"Set([""Drama""])","[0.16025951504707336, 0.21173030138015747, 0.3447096347808838, 0.4140917956829071, 0.2550542652606964, 0.49822187423706055, 0.30771708488464355, 0.5128240585327148, 0.11638303846120834, 0.6448083519935608, 0.2682414650917053, 0.13685563206672668, 0.0, 0.39012235403060913, 0.5116862058639526, 0.20139053463935852, 0.15383829176425934, 0.340254008769989, 0.37963613867759705, 0.2605137825012207, 0.013264436274766922, 0.5477724075317383, 0.33881324529647827, 0.20826560258865356, 0.6136031746864319]",1994,7.4
791,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1994)",Documentary,"Set([""Documentary""])","[0.22418750822544098, 0.314302921295166, 0.08342088758945465, 0.2650066614151001, 0.2952880859375, 0.33474019169807434, 0.36309152841567993, 0.600395917892456, 0.04814080148935318, 0.5416739583015442, 0.19300027191638947, 0.27633026242256165, 0.47554242610931396, 0.4199416935443878, 0.5461761355400085, 0.01457237359136343, 0.27689462900161743, 0.540128767490387, 0.44340553879737854, 0.20582589507102966, 0.0, 0.3987693786621094, 0.25043269991874695, 0.19625650346279144, 0.5237372517585754]",1994,8.6
793,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),Drama,"Set([""Drama""])","[0.0, 0.07395505905151367, 0.0, 0.5577329993247986, 0.4929778277873993, 0.39463314414024353, 0.5578398108482361, 0.45785439014434814, 0.03330830857157707, 0.6023336052894592, 0.247427836060524, 0.0, 0.4956219792366028, 0.48455819487571716, 0.2512708008289337, 0.0, 0.2612788677215576, 0.353859543800354, 0.31337806582450867, 0.3843175768852234, 0.09592383354902267, 0.49686959385871887, 0.31174519658088684, 0.268087238073349, 0.505887508392334]",1993,7.0
794,Midnight Dancers (Sibak) (1994),Comedy|Drama,"Set([""Comedy"", ""Drama""])","[0.08702664822340012, 0.11775663495063782, 0.5118076801300049, 0.541652500629425, 0.0909859836101532, 0.6281428933143616, 0.29136887192726135, 0.4115024507045746, 0.03749098628759384, 0.5060389041900635, 0.1417291909456253, 0.2232334017753601, 0.3901948034763336, 0.2848620116710663, 0.12320327013731003, 0.31353288888931274, 0.043177489191293716, 0.6151347756385803, 0.14681297540664673, 0.33705613017082214, 0.02453145943582058, 0.23389573395252228, 0.07971502840518951, 0.15803083777427673, 0.7957544326782227]",1994,5.5
795,Somebody to Love (1994),Drama,"Set([""Drama""])","[0.04571400582790375, 0.4574761688709259, 0.25207895040512085, 0.2890465557575226, 0.5767292380332947, 0.40698397159576416, 0.2531592845916748, 0.20945821702480316, 0.08621717244386673, 0.21389774978160858, 0.15859992802143097, 0.018238000571727753, 0.10504636913537979, 0.12891463935375214, 0.5006865859031677, 0.3265775442123413, 0.1752549558877945, 0.5745735168457031, 0.4470069110393524, 0.304336279630661, 0.004984786733984947, 0.3785804510116577, 0.1594744175672531, 0.08756911754608154, 0.5934032201766968]",1994,5.3
797,"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) (1991)",Comedy,"Set([""Comedy""])","[0.05734914541244507, 0.033904388546943665, 0.0, 0.5543270707130432, 0.5317068696022034, 0.08594279736280441, 0.4688701927661896, 0.3163818120956421, 0.0, 0.4892376661300659, 0.07359618693590164, 0.07651454210281372, 0.5566151142120361, 0.0008795106550678611, 0.4187045693397522, 0.0, 0.10682220757007599, 0.9399018287658691, 0.31462207436561584, 0.2632288336753845, 0.0, 0.6566782593727112, 0.11495358496904373, 0.056685760617256165, 0.5152078866958618]",1991,5.9
798,Daylight (1996),Action|Adventure|Drama|Thriller,"Set([""Thriller"", ""Drama"", ""Action"", ""Adventure""])","[0.06732957810163498, 0.36768069863319397, 0.023054644465446472, 0.12266938388347626, 0.4916834235191345, 0.43548324704170227, 0.0699419379234314, 0.048453766852617264, 0.037712108343839645, 0.04997366666793823, 0.03256453573703766, 0.09083689004182816, 0.23145383596420288, 0.0, 0.3267052471637726, 0.3505779802799225, 0.16517721116542816, 0.3096011281013489, 0.08142906427383423, 0.06239659711718559, 0.6403360366821289, 0.0, 0.020595990121364594, 0.032537732273340225, 0.8249161839485168]",1996,5.9
799,"Frighteners, The (1996)",Comedy|Horror|Thriller,"Set([""Thriller"", ""Comedy"", ""Horror""])","[0.10283654183149338, 0.1646472066640854, 0.15680398046970367, 0.03556642308831215, 0.17589466273784637, 0.30480197072029114, 0.15594089031219482, 0.30144211649894714, 0.017058977857232094, 0.4331490695476532, 0.027723604813218117, 0.2729582190513611, 0.5295595526695251, 0.20453636348247528, 0.6358893513679504, 0.18133603036403656, 0.15524548292160034, 0.17431947588920593, 0.13704217970371246, 0.02599111758172512, 0.3193228542804718, 0.03668747842311859, 0.07516209781169891, 0.04472547769546509, 0.9256277680397034]",1996,7.1
800,Lone Star (1996),Drama|Mystery|Western,"Set([""Mystery"", ""Drama"", ""Western""])","[0.03514425829052925, 0.38199418783187866, 0.3977229595184326, 0.15554067492485046, 0.23705710470676422, 0.08719047904014587, 0.2237214297056198, 0.265330970287323, 0.01964542642235756, 0.5503737330436707, 0.08707667887210846, 0.16794328391551971, 0.2853807508945465, 0.47927629947662354, 0.6482028961181641, 0.03363104909658432, 0.016151292249560356, 0.2576952874660492, 0.3757089376449585, 0.1388949155807495, 0.00037508204695768654, 0.6762068271636963, 0.18113036453723907, 0.09367809444665909, 1.0452487468719482]",1996,7.4
